"price","date","bedrooms","bathrooms","sqft","floors","waterfront","yr_built","yr_renovated"
695000,160,3,2.75,2540,2,0,2005,0
242000,167,3,1.75,1280,1.5,0,1988,0
425000,378,3,2.25,1820,1,0,1967,0
525000,490,3,2.25,1490,2,0,1981,0
485000,264,3,2.5,1880,2,0,1988,0
175000,377,3,1,1250,1,0,1971,0
210000,169,3,2,1440,1,0,1983,0
260000,469,3,2.5,1920,2,0,1989,0
577000,173,3,2.5,2060,1,0,1976,0
2e+05,293,3,1.5,1210,1,0,1958,0
605000,420,2,1.75,1760,1,0,1927,0
325000,140,3,1,990,1,0,1947,0
289500,225,3,1,960,1,0,1944,0
559950,219,3,2.5,1660,3,0,2014,0
1042500,460,3,1.75,1900,1,0,1941,0
543500,281,3,2.25,1270,1,0,1970,0
480000,141,4,2.25,3250,2,0,1983,0
218000,142,3,1,960,1,0,1982,0
565000,172,2,1.75,1330,1,0,1914,1945
426700,345,3,1.75,2080,1,0,1968,0
650000,254,3,2.5,2690,1,0,1957,0
542000,266,2,1,890,1,0,1910,0
415000,174,3,1.75,1070,1,0,1977,0
214000,226,3,1,1200,1,0,1953,0
245000,385,3,1.5,1360,2,0,1949,0
314500,181,3,2,2050,1,0,1993,0
1120000,463,3,1.5,3000,2,0,1924,0
378000,426,2,2,1300,1,0,1963,0
305000,208,4,2.5,2250,1,0,1982,0
595000,443,5,2.75,3740,1,0,1978,0
729500,496,3,2.5,1660,3,0,2015,0
430000,272,3,2.5,2360,2,0,2003,0
240000,463,3,1.75,1760,1,0,1987,0
545000,443,3,1.75,1680,1.5,0,1916,0
530000,187,3,1.75,1320,1,0,1918,0
157000,321,1,1,870,1,0,1939,0
425000,461,4,1,1260,1.5,0,1925,0
220000,320,3,1,1000,1,0,1944,0
521000,327,4,1.75,2020,1,0,1976,0
325000,142,3,1,1920,1,0,1952,0
597500,457,3,2,2150,1.5,0,1911,0
337000,203,3,2.5,1470,2,0,1999,0
1e+06,476,3,2.5,3180,2,0,1991,0
3070000,323,3,2.5,3930,1,1,1957,0
495000,126,3,1,990,1,0,1943,0
748000,366,4,3.5,2770,2,0,2001,0
888000,244,3,1.5,1250,1,0,1953,0
269900,447,3,1.75,1140,1,0,1986,0
496500,316,4,2.5,2250,1,0,1967,0
475000,385,3,2.5,1640,2,0,1969,0
312000,146,3,1.5,1255,3,0,2004,0
323000,327,3,1,1290,1,0,1976,0
331000,327,3,1.75,1300,1,0,1986,0
306000,133,3,1.5,1220,3,0,2007,0
655000,272,4,2.5,2630,3,0,2002,0
290000,189,3,1.5,1950,1,0,1959,0
1250000,213,4,3.25,3160,2,0,1965,0
460000,166,3,1.75,1550,1,0,1949,0
435000,254,4,2.5,1700,1,0,1940,0
664000,439,4,2.75,2510,1,0,1978,0
865000,209,4,1.75,1800,2,0,1921,0
385000,224,3,1.75,1800,1,0,1968,0
497000,198,3,2.25,1870,1,0,1975,0
280000,173,2,1,1010,1,0,1925,0
188000,391,2,1.5,1120,1,0,1924,0
478500,272,3,1,2090,1,0,1969,0
1145000,211,4,3.5,4370,2,0,2001,0
222000,226,3,2,1440,1,0,1981,0
799000,147,4,3,2580,2,0,1984,0
609900,159,4,2.5,3190,2,0,2006,0
413000,288,4,3.5,2380,2,0,1995,0
4e+05,285,4,1,1420,1.5,0,1930,0
802541,369,5,2.75,2990,2,0,2014,0
320000,138,3,2.5,2680,2,0,1990,0
507000,434,4,2.5,2730,2,0,2006,0
387500,266,3,1,1220,1,0,1946,0
396000,419,3,1,1500,1,0,1967,0
373000,232,3,1.75,1830,1,0,1958,0
1484900,265,5,2.5,4570,2,0,1965,0
359900,201,4,2.25,2470,2,0,1983,0
410000,427,2,1,800,1,0,1927,0
690000,192,4,2.5,2900,2,0,1992,0
245000,175,3,2,1410,1,0,1985,0
7e+05,362,5,2.5,2830,1,0,1979,0
268000,264,4,1.75,1680,1,0,1977,0
225000,160,3,1.75,1760,1,0,1979,0
980000,281,4,2.25,2240,2,0,1976,0
795000,461,2,1,1380,1.5,0,1905,0
195000,488,2,1,820,1,0,1953,0
480000,306,4,2,2180,1,0,1950,0
485000,352,4,2,1400,1,0,1900,0
130000,226,2,1,880,1,0,1928,0
325000,215,2,1,1060,1,0,1946,0
440000,467,3,1.75,1530,1,0,1984,0
550000,286,4,1.75,2480,1,0,1958,0
310000,216,3,1.75,1490,1,0,1967,0
530000,181,3,2.5,3660,2,0,1989,0
390000,175,4,2.5,2340,2,0,1993,0
243000,250,3,1.75,1450,1,0,1981,0
639000,202,4,2.5,2210,2,0,1990,0
215000,260,4,1,1130,1,0,1969,0
405000,427,5,1.75,1550,1,0,1961,0
250000,355,4,1.75,1710,1,0,1968,0
405500,195,3,1.5,1010,1,0,1954,0
452000,208,6,2.25,2660,2,0,1937,1990
730000,366,6,2.25,2660,2,0,1937,1990
267000,468,3,2,1300,1,0,1994,0
289950,219,3,2.5,1670,2,0,2002,0
565000,208,2,1,960,1,0,1911,0
1578000,219,4,3.25,4670,2,0,1988,0
636000,474,3,2.5,2140,2,0,2007,0
350000,260,5,3,2520,1,0,2004,0
320000,154,3,1.5,1650,1,0,1978,0
210000,163,2,1.75,1440,1,0,1978,0
245000,252,2,1,1050,1,0,1950,0
328000,309,3,1.75,1470,1,0,1983,0
985000,128,4,2.25,4230,2,0,1989,0
501000,162,3,1.75,1970,1,0,1976,0
315000,259,3,2.25,1540,2,0,1992,0
403000,127,3,2.75,2090,2,0,2012,0
550000,195,3,2,2380,2,0,1934,0
347500,377,4,2.5,2156,2,0,2012,0
365000,278,4,2.25,2070,2,0,1986,0
588000,419,3,1,1910,1,0,1951,0
605000,231,3,1.75,1920,1,0,1977,0
1300000,316,3,3.25,3400,2,0,1937,0
233000,322,3,2,1400,1,0,1974,0
360000,208,4,2.5,2210,2,0,1997,0
459000,348,2,1.75,1170,1,0,1929,0
740000,310,3,2,2100,1,0,1995,0
305000,259,3,1,1160,1,0,1967,0
395000,170,3,1,1500,1,0,1925,0
560000,387,4,2.5,2940,2,0,2000,0
650000,194,4,1.75,2010,1,0,1963,0
449950,155,3,2.5,2170,2,0,2003,0
517500,419,3,1.5,1430,1,0,1940,0
435000,245,4,1.5,1510,1,0,1970,0
329999,463,3,1,1150,1,0,1952,0
950000,343,3,1.75,2150,1,0,1960,0
447000,210,3,1,1370,1,0,1944,0
699800,239,2,2.5,2380,1,0,2010,0
850000,153,3,1.75,1370,1,0,1911,1988
316500,244,3,1.75,1600,1,0,1979,0
942500,195,5,3.5,3750,1,0,1981,0
1310000,385,2,2.25,3950,2,0,1991,0
856600,397,4,2.25,2400,1,0,1964,0
405600,296,5,1.5,2830,2.5,0,1918,0
565000,148,4,2.5,2440,2,0,1996,0
4e+05,253,3,2.25,1190,2,0,2008,0
330000,447,3,2,1400,1,0,1997,0
374950,422,4,2.75,2730,2,0,2005,0
405300,350,3,2.75,2390,1,0,1983,0
560000,307,3,2.25,2060,2,0,1984,0
824000,447,4,2.25,2490,1,0,1961,0
260000,196,3,1.75,1100,1,0,1984,0
760000,371,4,2.5,2430,1,0,1965,0
405000,174,3,2.5,3170,2,0,1995,0
429900,169,4,2.5,2640,2,0,1987,0
341500,316,3,1.5,1130,1,0,1961,0
465250,162,5,2,1940,1.5,0,1957,0
450000,125,2,2,1100,1.5,0,1912,2005
390000,404,3,1,1200,1,0,1955,0
420000,121,3,2.25,2000,1,0,1963,0
269950,165,3,2.5,1890,2,0,2002,0
493000,288,4,2,1910,1,0,1910,0
370000,134,4,2.5,2710,2,0,1998,0
2250000,162,5,4.25,4860,1.5,0,1905,0
305000,420,3,1,1250,1,0,1967,0
4e+05,162,3,1.75,1590,1.5,0,1938,0
320000,321,3,1.5,1240,2,0,2009,0
715000,385,4,1,2000,2,0,1911,0
650000,335,6,2.75,3610,1.5,0,1966,0
218000,427,5,1.75,1930,1,0,1966,0
5e+05,469,2,1,1280,1,0,1964,0
460000,323,4,2,2090,1,0,1984,0
232500,189,3,1.5,1940,1,0,1969,0
408200,135,3,2.5,1800,2,0,1990,0
522000,161,3,1.75,1730,1,0,1980,0
675000,173,4,2.5,2810,2,0,1982,0
1355000,189,4,3.5,3550,1,0,1999,0
249950,281,4,1,1330,1.5,0,1952,0
210000,427,2,1,750,1,0,1950,0
429950,191,4,1,1760,1,0,1947,0
737500,278,4,2.5,3200,2,0,1993,0
710000,268,4,2,1740,1,0,1958,0
470000,292,3,2.5,2100,2,0,1999,0
1100000,419,4,3.5,4270,1,0,1993,0
650000,226,3,2,1340,1.5,0,1913,0
1216000,138,4,2.5,3190,1,0,1967,0
422120,379,3,2.5,1630,2,0,1987,0
625000,371,5,2.5,2990,2,0,2007,0
385200,156,4,1,1550,1.5,0,1954,0
5e+05,468,3,2.25,1690,2,0,1989,0
308000,321,4,2.25,1960,2,0,1989,0
565000,155,3,2.75,2390,1,0,1977,0
581000,250,3,2.5,2600,2,0,2004,0
361000,217,3,2,1950,1,0,1999,0
345000,386,3,1,1250,1,0,1964,0
419000,288,2,2.25,1180,2,0,2008,0
347000,496,3,2.5,1680,2,0,2004,0
625000,294,4,2.25,2220,2,0,1989,0
2400000,448,4,4.25,4890,2,0,1999,0
379000,356,3,3.25,2660,2.5,0,2014,0
310000,355,3,1.5,1150,2,0,1988,0
250000,497,2,2,1130,1,0,1941,0
682000,225,5,2.75,2760,2,0,2005,0
246500,201,3,2,1430,1,0,1992,0
325000,301,3,1,1490,1.5,0,1932,0
310950,217,4,2.5,2030,2,0,2004,0
1100000,243,3,2,3010,2,0,1931,0
287500,274,3,1,1810,1,0,1954,0
431000,413,3,1,1810,1,0,1954,0
226000,233,3,1,970,1,0,1968,0
825000,496,3,1.75,2010,1.5,0,1926,0
175000,253,4,1,1300,1.5,0,1947,0
465750,134,3,1.5,1260,1,0,1959,0
659000,442,4,2.25,2610,2,0,1983,0
595000,405,3,1.75,1910,1,0,1941,0
350000,176,3,2.25,1780,2,0,1987,0
270000,156,4,2.25,1900,1,0,1975,0
662500,253,6,2.25,2450,1,0,1957,0
249900,323,3,1.75,1380,1,0,1939,1957
324500,440,3,1.75,1920,1,0,1977,0
430000,198,2,1.75,1350,1,0,2004,0
419950,497,2,1.75,1350,1,0,2004,0
285000,208,4,1.75,2510,1,0,1962,0
332000,371,4,2.5,2470,2,0,2002,0
282000,348,4,1.75,1660,1,0,1956,0
320000,321,3,1,1340,1,0,1987,0
428750,128,3,1,1620,1.5,0,1911,1977
330000,378,3,2.25,2300,2,0,1977,0
456500,342,4,3.5,2000,3,0,2008,0
352000,128,3,2.25,1640,1,0,1972,0
664000,328,4,2,1530,1.5,0,1912,0
628000,202,3,1.75,4000,1,0,1987,0
512000,427,3,1.75,1610,1,0,1977,0
254000,344,3,2,2070,1,0,1969,0
535800,140,4,2.5,1900,2,0,1994,0
287653,282,3,1,1050,1,0,1960,1981
438000,211,3,2.5,1520,2,0,2006,0
450000,196,4,1.75,2390,1,0,1949,0
327000,177,5,2.75,2400,2,0,1998,0
370500,223,4,2.5,1790,2,0,2005,0
265000,294,3,2.5,1720,2,0,1993,0
450000,433,4,2.75,2980,1,0,1979,0
425000,177,3,1,1520,1.5,0,1988,0
166600,316,3,1.75,1150,1,0,1977,0
245000,170,1,0.75,380,1,0,1963,0
565000,492,3,1,910,1,0,1951,0
539900,222,3,1.75,1650,1,0,1976,0
910000,426,3,3.5,2480,2,0,2010,0
280000,307,4,2.5,2050,2,0,1990,0
275000,436,3,2.25,1420,2,0,1989,0
467000,481,3,2.5,3460,2,0,2001,0
457500,211,3,2.5,1500,2,0,1996,0
381156,359,2,1,1320,1,0,1908,0
289999,477,5,2.5,2180,1,0,1977,0
642450,476,3,1.75,1830,1,0,1919,0
469950,261,3,2.25,1620,1,0,1962,0
795000,428,3,2,2920,1,0,1975,0
785000,406,4,2.5,3300,2,0,1984,0
860000,149,3,2.25,3060,2,0,1983,0
1095000,162,0,0,3064,3.5,0,1990,0
147500,408,3,1,1530,1,0,1959,0
390000,328,3,2,1910,1,0,1978,0
229000,352,3,1,1020,1,0,1954,0
185000,134,3,1,1150,1,0,1932,0
414900,237,3,1.5,1260,1,0,1941,0
2e+05,407,4,2,1920,1,0,1914,0
225000,293,4,2.25,1800,1,0,1969,0
720000,254,3,1.75,2040,2,0,1924,0
930000,153,4,2.5,2200,2,0,1908,0
1270000,154,5,2.5,3200,1,0,1952,0
7e+05,314,5,3.25,2400,2,0,1928,0
466000,195,2,1.5,1140,3,0,2005,0
374000,236,3,1.5,1330,1,0,1976,0
480000,196,3,2.5,1940,2,0,1994,0
740000,160,3,2.5,3000,2,0,1995,0
1010000,313,4,1,1820,1.5,0,1923,2014
395000,149,4,2.5,2910,2,0,2002,0
340000,205,2,1,1090,1,0,1954,0
209000,222,3,2,1230,2,0,2003,0
431650,317,5,2.5,1710,1.5,0,1962,0
980000,127,5,2.5,3160,1,0,1971,0
660000,216,3,2.5,2680,2,0,1993,0
730000,434,4,2.25,2190,2,0,1977,0
291500,468,3,1.75,1260,1,0,1988,0
905000,170,4,3.5,2970,2,0,1997,0
8e+05,222,4,2.5,2570,1.5,0,1993,0
839900,128,4,3.5,3810,1,0,2013,0
2e+05,194,1,1.5,1010,2,0,2007,0
3e+05,413,3,2,1480,1,0,1979,0
530000,153,3,1.75,1250,1.5,0,1942,0
314950,449,3,2.25,1654,2,0,1995,0
255000,279,3,1.75,1410,1,0,1960,0
550000,288,5,2.75,2160,1,0,1950,0
435000,217,3,1,1400,1,0,1917,0
234000,327,3,1.75,1420,1,0,1966,0
615000,282,4,2.25,2500,1,0,1975,0
205000,252,3,2,1410,1,0,1985,0
384000,261,4,1.75,2100,1,0,1955,0
324000,141,3,2.5,1750,2,0,1994,0
645000,202,3,1.75,2070,1,0,1946,0
570000,295,3,3.25,1570,2,0,2007,0
324000,343,3,2.5,1920,2,0,1999,0
270000,239,2,1,1000,1,0,1943,0
290000,138,5,1.5,2120,1.5,0,1962,0
250000,180,3,2,1440,1,0,1965,0
342000,384,3,1.75,1660,2,0,1990,0
255000,441,3,1.5,1340,1,0,1958,0
8e+05,173,3,2.25,2380,1,0,1972,0
451000,135,3,1.75,1560,1.5,0,1926,0
990000,336,4,2.5,2780,1,0,1967,0
288400,139,4,2.5,1860,1,0,1983,0
420000,433,3,1.5,2390,2,0,1920,1995
359000,498,2,2.75,1370,2,0,2009,0
390000,219,4,3,2570,1,0,1988,0
3e+05,244,3,2.5,1320,2,0,2005,0
545000,428,5,2.5,2520,1,0,1981,0
288349,462,3,1,1250,1,0,1972,0
299900,400,3,2.25,1560,1,0,1985,0
891000,197,4,2,2330,1.5,0,1925,0
1200000,454,3,2,3660,1,0,1947,0
378000,400,4,2.5,2790,2,0,2004,0
299995,173,2,1,1060,1,0,1951,0
253000,279,3,2.5,2020,1,0,1994,0
350000,384,3,2.25,1580,1,0,1979,0
565000,434,4,3,2020,1.5,0,1900,0
315000,162,2,1,970,1,0,1908,0
570000,294,4,3,1490,1.5,0,1915,0
971000,222,5,3.5,4390,2,0,2005,0
915000,239,5,2.5,2750,1.5,0,1910,0
419000,376,4,1.5,2150,1,0,1950,0
260000,404,4,1.75,1810,1,0,1977,0
1321500,462,3,3,2230,2,0,1990,0
369950,429,3,1,2430,1,0,1977,0
1029900,287,3,2.5,3680,2,0,1994,0
435000,490,5,1,1410,1.5,0,1929,0
601000,448,3,1.75,1330,1,0,1958,2002
460500,196,3,1,1490,1,0,1963,0
720000,140,3,2.5,2020,3,0,2000,0
851000,475,4,2.5,3130,2,0,1996,0
550000,246,4,3,2670,2,0,1916,1978
7e+05,446,4,1,1980,1.5,0,1920,0
323000,250,3,1.75,2100,1,0,1963,0
345500,264,3,1,1350,1,0,1944,0
378000,336,4,1.5,2140,1,0,1959,0
650000,315,4,2,2208,3,0,1917,0
385000,467,3,2,1010,1,0,1982,0
425000,258,2,1,970,1,0,1910,0
210000,335,4,2,1520,1.5,0,1920,0
630000,147,4,2.5,2740,2,0,1993,0
335000,210,3,1.75,1570,1,0,1953,0
196500,175,3,1,1320,1,0,1966,0
582800,134,4,2.75,2550,1,0,1986,0
440000,173,3,1.75,1560,1,0,1983,0
752500,236,4,2.25,2360,2,0,1974,0
532500,300,3,1.75,1330,2,0,1909,0
265000,490,3,1,1070,1,0,1950,0
397500,397,3,1.25,1510,1,0,1961,0
524250,204,3,2.5,1710,2,0,1999,0
765000,128,4,2.75,2790,2,0,1996,0
648000,217,4,2.5,2620,2,0,2001,0
469500,223,5,2.5,2970,1,0,1969,0
237500,447,3,1.75,1050,1,0,1975,0
216000,385,3,1,1280,1,0,1956,0
427200,453,3,1,1030,1,0,1963,0
280000,434,3,2.25,1900,1,0,1977,0
718000,479,5,3,3070,1,0,1968,0
420000,433,2,2.75,1760,2,0,2010,0
379000,258,2,1,930,1,0,1952,0
326100,146,2,1,880,1,0,1942,0
535000,148,3,2.5,1360,3,0,2003,0
283000,273,4,2.75,2130,1,0,1992,0
260000,232,3,1,1480,1.5,0,1940,0
399000,467,4,1,1500,1.5,0,1951,0
484950,420,3,2.25,1670,2,0,1987,0
640000,285,4,1.75,2060,1,0,1960,0
585000,427,4,2.5,2160,1,0,1952,0
645000,372,4,2,2780,1,0,1955,0
253000,489,3,2,1490,1,0,1988,0
178500,201,2,1,740,1,0,1953,0
291000,232,4,2.5,1860,2,0,1991,0
199950,259,2,2.75,1590,1.5,0,1920,0
553500,215,2,1,850,1,0,1922,0
189950,469,2,1,1030,1,0,1981,0
289000,266,3,2,1850,1,0,1988,0
7e+05,481,4,2,1830,2,0,1908,0
270000,294,3,2,1560,1,0,1967,0
258000,127,4,1.75,1730,1,0,1977,0
530000,164,3,2.5,1930,2,0,2005,0
245000,351,3,2.25,1422,2,0,2012,0
563000,476,3,2,1380,1.5,0,1917,0
515000,322,3,2.5,2430,2,0,2001,0
325000,167,4,2.5,2610,2,0,1987,0
540000,456,3,2.25,2000,2,0,1996,0
280300,343,2,1,920,1,0,1949,0
460000,128,4,1.75,1750,1.5,0,1926,0
475000,345,3,1.75,2020,1,0,1981,0
9e+05,162,4,2.25,2460,1,0,1957,0
538200,363,4,3,1780,1,0,1964,0
429000,251,2,1,1080,1,0,1922,0
164808,205,3,1,1250,1,0,1980,0
520000,390,4,2.25,1870,2,0,1977,0
475000,168,3,1.75,1700,1,0,1977,0
283000,268,4,1.5,1480,1,0,1942,0
321500,454,4,2.5,1930,2,0,2000,0
840000,209,4,2.75,3130,2,0,1993,0
287000,468,3,2.25,1370,2,0,1992,0
375000,155,3,1.75,960,1,0,1962,0
349500,236,3,1.75,1260,1,0,1969,0
446450,225,3,1.5,1480,1,0,1960,0
315000,160,4,2.5,1930,2,0,1992,0
271310,139,2,1,870,1.5,0,1906,0
315000,386,4,1,1300,1.5,0,1953,0
245000,134,3,1.75,1490,1,0,1990,0
543115,428,2,1,1380,1,0,1947,0
9e+05,292,4,2,1190,1.5,0,1945,0
2450000,471,4,4.25,4250,2,0,2008,0
554000,483,2,2,1920,1,0,2003,0
249900,197,3,1.75,2080,1,0,1950,0
768000,231,3,2.5,3220,2,0,1981,0
980000,142,4,3,3680,1,0,1967,0
395000,474,5,2.5,2070,1,0,1962,0
415000,467,3,1.75,1480,2,0,1995,0
380000,415,4,2.5,2000,2,0,2003,0
566000,421,3,2.5,1560,2,0,1999,0
218500,439,2,1,1600,1,0,1949,0
550000,121,4,2.5,1940,1,0,1976,0
512031,182,3,1.75,1540,1,0,1920,0
197500,440,2,1,820,1,0,1950,0
470000,195,3,2.25,1780,1,0,1977,0
590000,436,3,1.75,1560,1,0,1981,0
465000,441,4,2.25,2210,1,0,1977,0
499000,257,2,1.75,2040,1,0,1968,0
515000,236,3,2.25,1920,1,0,1972,2000
716500,309,3,1.75,1930,1,0,1936,0
410000,136,3,2,1700,1,0,1944,0
850000,294,4,3.25,3450,2,0,1994,0
1050000,141,4,3.25,3440,2,0,1983,0
648000,159,4,2.5,2380,2,0,1992,0
620000,155,4,2.25,2400,1.5,0,1929,0
935000,397,4,4.5,5670,2,0,2008,0
379000,442,3,1,1140,1,0,1963,0
699000,196,3,1.75,1670,1,0,1952,0
528000,363,4,2.25,1910,1,0,1960,0
425000,480,3,1.75,1560,1,0,1974,0
249500,173,2,1.75,1500,1,0,1963,0
1035480,196,5,3.25,4475,2,0,2014,0
790000,224,4,2.75,2840,1,0,1961,0
399950,229,3,1,1020,1,0,1969,0
275000,293,3,1.5,1410,1,0,1953,0
550000,387,3,1,1520,1.5,0,1912,0
140000,308,1,1,730,1,0,1926,0
250000,205,3,1,1190,1,0,1954,0
318000,245,3,2.25,1410,2,0,1988,0
505000,190,2,1,1240,1,0,1962,0
470500,471,5,2.5,2500,1,0,1966,0
360000,146,3,1,1050,1.5,0,1954,0
1242500,442,4,2.75,2680,1,0,1962,0
986000,464,3,2.5,2380,1,0,1964,0
515000,400,2,1,1060,1,0,1906,0
320000,378,3,1.75,2300,1,0,1939,0
310000,397,4,3,2010,1,0,1951,0
356700,149,2,1,1090,1,0,1942,0
775000,476,4,1.75,2320,1,0,1956,0
325000,475,3,1,1040,1,0,1951,0
208000,274,4,2.75,1810,1.5,0,1962,0
825000,238,2,1,1150,1,1,1908,0
515000,196,3,2.5,2360,1,0,1990,0
490000,391,3,1.5,1970,1.5,0,1929,0
675000,139,4,3,2690,1,0,1954,1999
360000,197,4,2.5,2080,1,0,1962,0
550000,474,4,2.5,2080,1,0,1962,0
225000,205,3,1.5,1370,1,0,1962,0
5e+05,440,3,2.75,3410,1.5,0,1967,0
385000,481,4,2,1850,1,0,1969,0
837700,167,5,2.75,3010,2,0,1994,0
448000,405,3,2.25,1530,2,0,2003,0
730000,491,5,1.75,2690,1,0,1952,0
575000,194,4,1.5,2810,1,0,1954,0
430000,321,3,1.75,1810,1,0,1976,0
435000,378,3,2.5,1560,2,0,2002,0
241000,352,3,1,1010,1,0,1973,0
453500,497,2,1.75,1000,1,0,1924,0
285000,460,2,1.5,990,3,0,2001,0
151000,147,2,1,720,1,0,1942,0
1570000,313,5,4.5,6070,2,0,2004,0
631000,308,5,2,2270,2,0,1905,0
285000,152,2,2.5,1380,2,0,2011,0
195000,415,3,1,1260,1,0,1959,1977
817500,479,4,2.5,2910,2,0,1987,0
550000,373,3,2,1810,1,0,1960,0
1127000,183,4,2.5,3160,2,0,1995,0
609850,363,2,2.75,1910,3,0,2002,0
2e+05,370,3,1,1230,1,0,1947,0
367000,429,4,2.5,2960,2,0,2006,0
285167,236,3,2.25,2200,2,0,1988,0
275000,456,2,1.5,1270,1,0,1947,0
350900,447,4,2.5,2540,2,0,1992,0
660000,170,4,3.25,3030,2,0,1988,0
525000,230,3,1.75,1520,1,0,1957,0
262000,401,4,2.5,1560,2,0,1997,0
690000,173,2,1,970,1,0,1907,0
624000,447,5,3.75,3570,2,0,2005,0
353000,125,3,1,1350,1,0,1947,0
552500,434,4,3.5,3710,2,0,2002,0
224500,128,4,1,1430,1.5,0,1983,0
239000,481,3,1,940,1,0,1950,0
975000,191,5,4.5,4300,2,0,2004,0
1200000,175,4,1.75,3990,2,0,2006,0
505000,448,3,1,1380,1.5,0,1910,0
302000,134,4,1.75,2020,1,0,1963,0
170000,264,3,1,1480,1,0,1944,0
195000,187,2,1,1190,1,0,1910,0
272000,251,5,1.5,2550,1,0,1959,0
369000,408,5,1.5,2550,1,0,1959,0
332500,378,3,1.5,1500,1,0,1953,0
515000,490,3,2.5,3000,1,0,1963,0
269000,155,3,1,1690,1,0,1967,0
1278000,210,4,4,4390,1,0,1994,0
303000,401,3,2.5,1560,2,0,1985,0
420000,369,7,3,2940,1,0,1977,0
4e+05,313,3,1,1130,1,0,1941,0
225000,399,3,1,1020,1,0,1987,0
219000,258,2,2,1310,2,0,2004,0
605000,364,3,2.5,2570,2,0,1989,0
625000,286,4,2,2020,1,0,1942,0
380000,419,5,2,1680,1,0,1906,0
620000,478,4,2,1770,1.5,0,1962,0
687500,177,4,2.75,3190,2,0,1994,0
225500,203,4,2,1440,1,0,1962,0
252500,348,3,2,1150,1,0,1956,0
510000,301,3,2.5,1860,2,0,1994,0
510000,126,4,2.5,2430,2,0,2003,0
725000,219,3,2.5,1940,1.5,0,1906,0
75000,412,1,0,670,1,0,1966,0
492000,435,2,1,880,1,0,1927,0
425000,434,4,2.5,1930,1,0,1977,0
1955000,475,4,2.75,3120,1,1,1963,0
298900,432,3,2.5,1830,2,0,1994,0
699000,460,4,2.5,3230,2,0,1987,0
310000,182,2,1,700,1,0,1918,0
350000,355,3,1.75,1010,1,0,1961,0
790000,362,4,1.75,2460,1,1,1961,0
305000,209,4,2.5,2230,2,0,2003,0
315000,274,3,2.5,1570,2,0,2003,0
267500,223,5,3.5,2390,2,0,1977,0
1750000,230,4,3.25,3460,2,0,1950,1998
435000,224,6,3.5,2400,2,0,1987,0
482500,247,6,4.5,2940,1.5,0,1966,0
5110800,292,5,5.25,8010,2,1,1999,0
439995,239,3,1.75,1570,1,0,1959,0
460000,492,3,3,1520,1,0,1967,0
194000,209,3,1,1070,1,0,1971,0
290000,281,2,0.75,440,1,1,1943,0
274700,195,4,2,2440,1,0,1963,0
9e+05,440,4,2.5,2660,2,0,1910,0
1150000,126,4,4,4460,2,0,2001,0
605000,245,3,2.5,2010,2,0,2008,0
359000,432,3,2.5,1450,2,0,2004,0
850000,280,3,1.75,1400,1,0,1951,0
505000,232,3,2,1500,2,0,2002,0
565000,189,3,2.5,2500,2,0,1990,0
585000,483,2,1.75,1280,1,0,1955,0
328000,484,4,3.25,3380,2,0,1990,0
749950,189,4,2.75,2910,1,0,1957,1995
826000,176,4,2.5,3060,2,0,2006,0
535000,246,3,1,1330,1,0,1977,0
925000,217,4,2.5,3300,2,0,1991,0
875000,155,3,3.5,3250,2,0,2001,0
902000,142,4,2.25,2530,1,0,1976,0
423000,273,3,1,1830,1,0,1951,0
235000,173,3,1,1170,1,0,1968,0
545000,190,2,2,2930,1,0,1980,0
343000,288,2,1,1230,1,0,1961,0
334950,447,3,2.5,1620,2,0,2002,0
405000,251,3,1.75,1760,1,0,1956,0
220000,348,4,1,1440,1,0,1959,0
173000,274,2,1,1740,1,0,1947,0
655000,310,3,1,1270,1.5,0,1906,0
406000,371,2,1,880,1,0,1924,0
632000,350,6,2.5,2560,1,0,1961,0
357000,329,5,2.75,1540,1,0,1990,0
361000,342,3,1.75,1150,1,0,1964,0
277000,188,2,1,770,1,0,1948,0
630000,155,4,3.75,4610,1,0,1980,0
254000,128,3,2.5,1850,2,0,2003,0
472800,316,3,2.25,1840,1,0,1961,0
263000,264,3,1.75,1490,1,0,1913,0
510000,488,3,1.75,1490,1,0,1913,0
179950,310,3,1,960,1,0,1952,0
525000,336,4,2.25,1580,1,0,1973,0
479000,139,3,2.5,1260,3,0,2008,0
651000,246,3,2,1940,1,0,1940,0
949000,253,4,1.75,2490,1,0,1958,0
392400,475,5,2.5,2520,1.5,0,1942,1970
585000,308,4,1.75,1760,1,0,1950,0
460000,345,4,2.5,4190,2,0,2004,0
470000,224,3,1,1170,1,0,1951,0
245000,460,3,2.5,1600,2,0,2003,0
5e+05,328,4,2,2760,2,0,1978,0
455000,316,3,2.5,2090,2,0,1989,0
485500,462,4,2.5,2320,2,0,1999,0
1875000,355,5,3.25,4110,2,0,1921,0
1e+05,197,2,1,770,1,0,1978,0
307000,247,3,1.75,1410,1,0,1982,0
475000,282,4,3.5,3660,2,0,1994,0
330000,414,4,2.5,2180,1,0,1972,0
130000,404,3,1,1110,1,0,1960,0
320000,173,3,2.5,2280,2,0,1998,0
735000,156,4,2.5,2820,2,0,2013,0
365000,435,4,2.5,1570,1,0,1972,0
234000,470,3,1.5,1200,1,0,1968,0
211000,238,4,2,1710,1.5,0,1970,0
680000,453,6,3.5,3000,2,0,1969,0
